cat,dd,val_districts_country,k_growth_coef,k_growth_coef_pct
Taiwan (Prenocovania),20200401,,,
Taiwan (Prenocovania),20200501,,,
Taiwan (Prenocovania),20200601,,,
Taiwan (Prenocovania),20200701,,,
Taiwan (Prenocovania),20200801,,,
Taiwan (Prenocovania),20200901,,,
Taiwan (Prenocovania),20201001,,,
Taiwan (Prenocovania),20201101,,,
Taiwan (Prenocovania),20201201,,,
Taiwan (Prenocovania),20210101,,,
Taiwan (Prenocovania),20210201,,,
Taiwan (Prenocovania),20210301,,,
Taiwan (Prenocovania),20210401,,,
Taiwan (Prenocovania),20210501,,,
Taiwan (Prenocovania),20210601,2,,
Taiwan (Prenocovania),20210701,,,
Taiwan (Prenocovania),20210801,,,
Taiwan (Prenocovania),20210901,,,
Taiwan (Prenocovania),20211001,,,
Taiwan (Prenocovania),20211101,,,
Taiwan (Prenocovania),20211201,,,
Tanzania (Zanzibar) (Počet),20170101,,,
Tanzania (Zanzibar) (Počet),20170201,,,
Tanzania (Zanzibar) (Počet),20170301,,,
Tanzania (Zanzibar) (Počet),20170401,,,
Tanzania (Zanzibar) (Počet),20170501,,,
Tanzania (Zanzibar) (Počet),20170601,,,
Tanzania (Zanzibar) (Počet),20170701,,,
Tanzania (Zanzibar) (Počet),20170801,,,
Tanzania (Zanzibar) (Počet),20170901,,,
Tanzania (Zanzibar) (Počet),20171001,,,
Tanzania (Zanzibar) (Počet),20171101,,,
Tanzania (Zanzibar) (Počet),20171201,,,
Tanzania (Zanzibar) (Počet),20180101,,,
Tanzania (Zanzibar) (Počet),20180201,,,
Tanzania (Zanzibar) (Počet),20180301,,,
Tanzania (Zanzibar) (Počet),20180401,,,
Tanzania (Zanzibar) (Počet),20180501,,,
Tanzania (Zanzibar) (Počet),20180601,,,
Tanzania (Zanzibar) (Počet),20180701,,,
Tanzania (Zanzibar) (Počet),20180801,,,
Tanzania (Zanzibar) (Počet),20180901,,,
Tanzania (Zanzibar) (Počet),20181001,,,
Tanzania (Zanzibar) (Počet),20181101,,,
Tanzania (Zanzibar) (Počet),20181201,,,
Tanzania (Zanzibar) (Počet),20190101,,,
Tanzania (Zanzibar) (Počet),20190201,,,
Tanzania (Zanzibar) (Počet),20190301,,,
Tanzania (Zanzibar) (Počet),20190401,,,
Tanzania (Zanzibar) (Počet),20190501,,,
Tanzania (Zanzibar) (Počet),20190601,,,
Tanzania (Zanzibar) (Počet),20190701,,,
Tanzania (Zanzibar) (Počet),20190801,,,
Tanzania (Zanzibar) (Počet),20190901,,,
Tanzania (Zanzibar) (Počet),20191001,,,
Tanzania (Zanzibar) (Počet),20191101,,,
Tanzania (Zanzibar) (Počet),20191201,,,
Tanzania (Zanzibar) (Počet),20200101,,,
Tanzania (Zanzibar) (Počet),20200201,,,
Tanzania (Zanzibar) (Počet),20200301,,,
Tanzania (Zanzibar) (Počet),20200401,,,
Tanzania (Zanzibar) (Počet),20200501,,,
Tanzania (Zanzibar) (Počet),20200601,,,
Tanzania (Zanzibar) (Počet),20200701,,,
Tanzania (Zanzibar) (Počet),20200801,,,
Tanzania (Zanzibar) (Počet),20200901,,,
Tanzania (Zanzibar) (Počet),20201001,,,
Tanzania (Zanzibar) (Počet),20201101,,,
Tanzania (Zanzibar) (Počet),20201201,,,
Tanzania (Zanzibar) (Počet),20210101,,,
Tanzania (Zanzibar) (Počet),20210201,,,
Tanzania (Zanzibar) (Počet),20210301,,,
Tanzania (Zanzibar) (Počet),20210401,,,
Tanzania (Zanzibar) (Počet),20210501,,,
Tanzania (Zanzibar) (Počet),20210601,,,
Tanzania (Zanzibar) (Počet),20210701,,,
Tanzania (Zanzibar) (Počet),20210801,,,
Tanzania (Zanzibar) (Počet),20210901,,,
Tanzania (Zanzibar) (Počet),20211001,,,
Tanzania (Zanzibar) (Počet),20211101,,,
Tanzania (Zanzibar) (Počet),20211201,,,
Tanzania (Zanzibar) (Prenocovania),20170101,,,
Tanzania (Zanzibar) (Prenocovania),20170201,,,
Tanzania (Zanzibar) (Prenocovania),20170301,,,
Tanzania (Zanzibar) (Prenocovania),20170401,,,
Tanzania (Zanzibar) (Prenocovania),20170501,,,
Tanzania (Zanzibar) (Prenocovania),20170601,,,
Tanzania (Zanzibar) (Prenocovania),20170701,,,
Tanzania (Zanzibar) (Prenocovania),20170801,,,
Tanzania (Zanzibar) (Prenocovania),20170901,,,
Tanzania (Zanzibar) (Prenocovania),20171001,,,
Tanzania (Zanzibar) (Prenocovania),20171101,,,
Tanzania (Zanzibar) (Prenocovania),20171201,,,
Tanzania (Zanzibar) (Prenocovania),20180101,,,
Tanzania (Zanzibar) (Prenocovania),20180201,,,
Tanzania (Zanzibar) (Prenocovania),20180301,,,
Tanzania (Zanzibar) (Prenocovania),20180401,,,
Tanzania (Zanzibar) (Prenocovania),20180501,,,
Tanzania (Zanzibar) (Prenocovania),20180601,,,
Tanzania (Zanzibar) (Prenocovania),20180701,,,
Tanzania (Zanzibar) (Prenocovania),20180801,,,
Tanzania (Zanzibar) (Prenocovania),20180901,,,
Tanzania (Zanzibar) (Prenocovania),20181001,,,
Tanzania (Zanzibar) (Prenocovania),20181101,,,
Tanzania (Zanzibar) (Prenocovania),20181201,,,
Tanzania (Zanzibar) (Prenocovania),20190101,,,
Tanzania (Zanzibar) (Prenocovania),20190201,,,
Tanzania (Zanzibar) (Prenocovania),20190301,,,
Tanzania (Zanzibar) (Prenocovania),20190401,,,
Tanzania (Zanzibar) (Prenocovania),20190501,,,
Tanzania (Zanzibar) (Prenocovania),20190601,,,
Tanzania (Zanzibar) (Prenocovania),20190701,,,
Tanzania (Zanzibar) (Prenocovania),20190801,,,
Tanzania (Zanzibar) (Prenocovania),20190901,,,
Tanzania (Zanzibar) (Prenocovania),20191001,,,
Tanzania (Zanzibar) (Prenocovania),20191101,,,
Tanzania (Zanzibar) (Prenocovania),20191201,,,
Tanzania (Zanzibar) (Prenocovania),20200101,,,
Tanzania (Zanzibar) (Prenocovania),20200201,,,
Tanzania (Zanzibar) (Prenocovania),20200301,,,
Tanzania (Zanzibar) (Prenocovania),20200401,,,
Tanzania (Zanzibar) (Prenocovania),20200501,,,
Tanzania (Zanzibar) (Prenocovania),20200601,,,
Tanzania (Zanzibar) (Prenocovania),20200701,,,
Tanzania (Zanzibar) (Prenocovania),20200801,,,
Tanzania (Zanzibar) (Prenocovania),20200901,,,
Tanzania (Zanzibar) (Prenocovania),20201001,,,
Tanzania (Zanzibar) (Prenocovania),20201101,,,
Tanzania (Zanzibar) (Prenocovania),20201201,,,
Tanzania (Zanzibar) (Prenocovania),20210101,,,
Tanzania (Zanzibar) (Prenocovania),20210201,,,
Tanzania (Zanzibar) (Prenocovania),20210301,,,
Tanzania (Zanzibar) (Prenocovania),20210401,,,
Tanzania (Zanzibar) (Prenocovania),20210501,,,
Tanzania (Zanzibar) (Prenocovania),20210601,,,
Tanzania (Zanzibar) (Prenocovania),20210701,,,
Tanzania (Zanzibar) (Prenocovania),20210801,,,
Tanzania (Zanzibar) (Prenocovania),20210901,,,
Tanzania (Zanzibar) (Prenocovania),20211001,,,
Tanzania (Zanzibar) (Prenocovania),20211101,,,
Tanzania (Zanzibar) (Prenocovania),20211201,,,
Thailand (Počet),20170101,,,
Thailand (Počet),20170201,,,
Thailand (Počet),20170301,,,
Thailand (Počet),20170401,,,
Thailand (Počet),20170501,1,,
Thailand (Počet),20170601,,,
Thailand (Počet),20170701,,,
Thailand (Počet),20170801,1,,
Thailand (Počet),20170901,,,
Thailand (Počet),20171001,,,
Thailand (Počet),20171101,1,,
Thailand (Počet),20171201,,,
Thailand (Počet),20180101,,,
Thailand (Počet),20180201,,,
Thailand (Počet),20180301,,,
Thailand (Počet),20180401,,,
Thailand (Počet),20180501,,,
Thailand (Počet),20180601,,,
Thailand (Počet),20180701,,,
Thailand (Počet),20180801,,,
Thailand (Počet),20180901,,,
Thailand (Počet),20181001,,,
Thailand (Počet),20181101,3,,
Thailand (Počet),20181201,,,
Thailand (Počet),20190101,,,
Thailand (Počet),20190201,,,
Thailand (Počet),20190301,,,
Thailand (Počet),20190401,,,
Thailand (Počet),20190501,,,
Thailand (Počet),20190601,,,
Thailand (Počet),20190701,4,,
Thailand (Počet),20190801,,,
Thailand (Počet),20190901,1,,
Thailand (Počet),20191001,3,3,200
Thailand (Počet),20191101,,,
Thailand (Počet),20191201,,,
Thailand (Počet),20200101,,,
Thailand (Počet),20200201,,,
Thailand (Počet),20200301,,,
Thailand (Počet),20200401,,,
Thailand (Počet),20200501,,,
Thailand (Počet),20200601,,,
Thailand (Počet),20200701,2,,
Thailand (Počet),20200801,,,
Thailand (Počet),20200901,,,
Thailand (Počet),20201001,,,
Thailand (Počet),20201101,,,
Thailand (Počet),20201201,,,
Thailand (Počet),20210101,,,
Thailand (Počet),20210201,,,
Thailand (Počet),20210301,,,
Thailand (Počet),20210401,,,
Thailand (Počet),20210501,,,
Thailand (Počet),20210601,,,
Thailand (Počet),20210701,,,
Thailand (Počet),20210801,,,
Thailand (Počet),20210901,,,
Thailand (Počet),20211001,,,
Thailand (Počet),20211101,,,
Thailand (Počet),20211201,,,
Thailand (Prenocovania),20170101,,,
Thailand (Prenocovania),20170201,,,
Thailand (Prenocovania),20170301,,,
Thailand (Prenocovania),20170401,,,
Thailand (Prenocovania),20170501,3,,
Thailand (Prenocovania),20170601,,,
Thailand (Prenocovania),20170701,,,
Thailand (Prenocovania),20170801,2,,
Thailand (Prenocovania),20170901,,,
Thailand (Prenocovania),20171001,,,
Thailand (Prenocovania),20171101,2,,
Thailand (Prenocovania),20171201,,,
Thailand (Prenocovania),20180101,,,
Thailand (Prenocovania),20180201,,,
Thailand (Prenocovania),20180301,,,
Thailand (Prenocovania),20180401,,,
Thailand (Prenocovania),20180501,,,
Thailand (Prenocovania),20180601,,,
Thailand (Prenocovania),20180701,,,
Thailand (Prenocovania),20180801,,,
Thailand (Prenocovania),20180901,,,
Thailand (Prenocovania),20181001,,,
Thailand (Prenocovania),20181101,3,,
Thailand (Prenocovania),20181201,,,
Thailand (Prenocovania),20190101,,,
Thailand (Prenocovania),20190201,,,
Thailand (Prenocovania),20190301,,,
Thailand (Prenocovania),20190401,,,
Thailand (Prenocovania),20190501,,,
Thailand (Prenocovania),20190601,,,
Thailand (Prenocovania),20190701,4,,
Thailand (Prenocovania),20190801,,,
Thailand (Prenocovania),20190901,2,,
Thailand (Prenocovania),20191001,3,1.5,50
Thailand (Prenocovania),20191101,,,
Thailand (Prenocovania),20191201,,,
Thailand (Prenocovania),20200101,,,
Thailand (Prenocovania),20200201,,,
Thailand (Prenocovania),20200301,,,
Thailand (Prenocovania),20200401,,,
Thailand (Prenocovania),20200501,,,
Thailand (Prenocovania),20200601,,,
Thailand (Prenocovania),20200701,2,,
Thailand (Prenocovania),20200801,,,
Thailand (Prenocovania),20200901,,,
Thailand (Prenocovania),20201001,,,
Thailand (Prenocovania),20201101,,,
Thailand (Prenocovania),20201201,,,
Thailand (Prenocovania),20210101,,,
Thailand (Prenocovania),20210201,,,
Thailand (Prenocovania),20210301,,,
Thailand (Prenocovania),20210401,,,
Thailand (Prenocovania),20210501,,,
Thailand (Prenocovania),20210601,,,
Thailand (Prenocovania),20210701,,,
Thailand (Prenocovania),20210801,,,
Thailand (Prenocovania),20210901,,,
Thailand (Prenocovania),20211001,,,
Thailand (Prenocovania),20211101,,,
Thailand (Prenocovania),20211201,,,
Tunisia (Počet),20170101,,,
Tunisia (Počet),20170201,,,
Tunisia (Počet),20170301,,,
Tunisia (Počet),20170401,,,
Tunisia (Počet),20170501,,,
Tunisia (Počet),20170601,,,
Tunisia (Počet),20170701,,,
Tunisia (Počet),20170801,,,
Tunisia (Počet),20170901,,,
Tunisia (Počet),20171001,,,
Tunisia (Počet),20171101,,,
Tunisia (Počet),20171201,,,
Tunisia (Počet),20180101,,,
Tunisia (Počet),20180201,,,
Tunisia (Počet),20180301,,,
Tunisia (Počet),20180401,,,
Tunisia (Počet),20180501,,,
Tunisia (Počet),20180601,,,
Tunisia (Počet),20180701,,,
Tunisia (Počet),20180801,,,
Tunisia (Počet),20180901,,,
Tunisia (Počet),20181001,,,
Tunisia (Počet),20181101,,,
Tunisia (Počet),20181201,,,
Tunisia (Počet),20190101,,,
Tunisia (Počet),20190201,,,
Tunisia (Počet),20190301,,,
Tunisia (Počet),20190401,,,
Tunisia (Počet),20190501,,,
Tunisia (Počet),20190601,,,
Tunisia (Počet),20190701,,,
Tunisia (Počet),20190801,,,
Tunisia (Počet),20190901,,,
Tunisia (Počet),20191001,,,
Tunisia (Počet),20191101,1,,
Tunisia (Počet),20191201,,,
Tunisia (Počet),20200101,,,
Tunisia (Počet),20200201,,,
Tunisia (Počet),20200301,,,
Tunisia (Počet),20200401,,,
Tunisia (Počet),20200501,,,
Tunisia (Počet),20200601,,,
Tunisia (Počet),20200701,,,
Tunisia (Počet),20200801,,,
Tunisia (Počet),20200901,,,
Tunisia (Počet),20201001,,,
Tunisia (Počet),20201101,,,
Tunisia (Počet),20201201,,,
Tunisia (Počet),20210101,,,
Tunisia (Počet),20210201,,,
Tunisia (Počet),20210301,,,
Tunisia (Počet),20210401,,,
Tunisia (Počet),20210501,,,
Tunisia (Počet),20210601,,,
Tunisia (Počet),20210701,,,
Tunisia (Počet),20210801,,,
Tunisia (Počet),20210901,,,
Tunisia (Počet),20211001,,,
Tunisia (Počet),20211101,,,
Tunisia (Počet),20211201,,,
Tunisia (Prenocovania),20170101,,,
Tunisia (Prenocovania),20170201,,,
Tunisia (Prenocovania),20170301,,,
Tunisia (Prenocovania),20170401,,,
Tunisia (Prenocovania),20170501,,,
Tunisia (Prenocovania),20170601,,,
Tunisia (Prenocovania),20170701,,,
Tunisia (Prenocovania),20170801,,,
Tunisia (Prenocovania),20170901,,,
Tunisia (Prenocovania),20171001,,,
Tunisia (Prenocovania),20171101,,,
Tunisia (Prenocovania),20171201,,,
Tunisia (Prenocovania),20180101,,,
Tunisia (Prenocovania),20180201,,,
Tunisia (Prenocovania),20180301,,,
Tunisia (Prenocovania),20180401,,,
Tunisia (Prenocovania),20180501,,,
Tunisia (Prenocovania),20180601,,,
Tunisia (Prenocovania),20180701,,,
Tunisia (Prenocovania),20180801,,,
Tunisia (Prenocovania),20180901,,,
Tunisia (Prenocovania),20181001,,,
Tunisia (Prenocovania),20181101,,,
Tunisia (Prenocovania),20181201,,,
Tunisia (Prenocovania),20190101,,,
Tunisia (Prenocovania),20190201,,,
Tunisia (Prenocovania),20190301,,,
Tunisia (Prenocovania),20190401,,,
Tunisia (Prenocovania),20190501,,,
Tunisia (Prenocovania),20190601,,,
Tunisia (Prenocovania),20190701,,,
Tunisia (Prenocovania),20190801,,,
Tunisia (Prenocovania),20190901,,,
Tunisia (Prenocovania),20191001,,,
Tunisia (Prenocovania),20191101,2,,
Tunisia (Prenocovania),20191201,,,
Tunisia (Prenocovania),20200101,,,
Tunisia (Prenocovania),20200201,,,
Tunisia (Prenocovania),20200301,,,
Tunisia (Prenocovania),20200401,,,
Tunisia (Prenocovania),20200501,,,
Tunisia (Prenocovania),20200601,,,
Tunisia (Prenocovania),20200701,,,
Tunisia (Prenocovania),20200801,,,
Tunisia (Prenocovania),20200901,,,
Tunisia (Prenocovania),20201001,,,
Tunisia (Prenocovania),20201101,,,
Tunisia (Prenocovania),20201201,,,
Tunisia (Prenocovania),20210101,,,
Tunisia (Prenocovania),20210201,,,
Tunisia (Prenocovania),20210301,,,
Tunisia (Prenocovania),20210401,,,
Tunisia (Prenocovania),20210501,,,
Tunisia (Prenocovania),20210601,,,
Tunisia (Prenocovania),20210701,,,
Tunisia (Prenocovania),20210801,,,
Tunisia (Prenocovania),20210901,,,
Tunisia (Prenocovania),20211001,,,
Tunisia (Prenocovania),20211101,,,
Tunisia (Prenocovania),20211201,,,
Turkey (Počet),20170101,,,
Turkey (Počet),20170201,3,,
Turkey (Počet),20170301,,,
Turkey (Počet),20170401,2,,
Turkey (Počet),20170501,1,0.5,-50
Turkey (Počet),20170601,,,
Turkey (Počet),20170701,,,
Turkey (Počet),20170801,8,,
Turkey (Počet),20170901,3,0.375,-62.5
Turkey (Počet),20171001,3,1,0
Turkey (Počet),20171101,,,
Turkey (Počet),20171201,18,,
Turkey (Počet),20180101,,,
Turkey (Počet),20180201,,,
Turkey (Počet),20180301,2,,
Turkey (Počet),20180401,,,
Turkey (Počet),20180501,9,,
Turkey (Počet),20180601,2,0.222222222,-77.78
Turkey (Počet),20180701,3,1.5,50
Turkey (Počet),20180801,6,2,100
Turkey (Počet),20180901,1,0.166666667,-83.33
Turkey (Počet),20181001,3,3,200
Turkey (Počet),20181101,3,1,0
Turkey (Počet),20181201,8,2.666666667,166.67
Turkey (Počet),20190101,5,0.625,-37.5
Turkey (Počet),20190201,,,
Turkey (Počet),20190301,2,,
Turkey (Počet),20190401,2,1,0
Turkey (Počet),20190501,1,0.5,-50
Turkey (Počet),20190601,2,2,100
Turkey (Počet),20190701,3,1.5,50
Turkey (Počet),20190801,18,6,500
Turkey (Počet),20190901,43,2.388888889,138.89
Turkey (Počet),20191001,7,0.162790698,-83.72
Turkey (Počet),20191101,2,0.285714286,-71.43
Turkey (Počet),20191201,,,
Turkey (Počet),20200101,5,,
Turkey (Počet),20200201,,,
Turkey (Počet),20200301,,,
Turkey (Počet),20200401,,,
Turkey (Počet),20200501,,,
Turkey (Počet),20200601,,,
Turkey (Počet),20200701,,,
Turkey (Počet),20200801,1,,
Turkey (Počet),20200901,,,
Turkey (Počet),20201001,,,
Turkey (Počet),20201101,,,
Turkey (Počet),20201201,,,
Turkey (Počet),20210101,,,
Turkey (Počet),20210201,,,
Turkey (Počet),20210301,,,
Turkey (Počet),20210401,,,
Turkey (Počet),20210501,,,
Turkey (Počet),20210601,,,
Turkey (Počet),20210701,,,
Turkey (Počet),20210801,,,
Turkey (Počet),20210901,,,
Turkey (Počet),20211001,2,,
Turkey (Počet),20211101,,,
Turkey (Počet),20211201,,,
Turkey (Prenocovania),20170101,,,
Turkey (Prenocovania),20170201,5,,
Turkey (Prenocovania),20170301,,,
Turkey (Prenocovania),20170401,8,,
Turkey (Prenocovania),20170501,3,0.375,-62.5
Turkey (Prenocovania),20170601,,,
Turkey (Prenocovania),20170701,,,
Turkey (Prenocovania),20170801,8,,
Turkey (Prenocovania),20170901,3,0.375,-62.5
Turkey (Prenocovania),20171001,7,2.333333333,133.33
Turkey (Prenocovania),20171101,,,
Turkey (Prenocovania),20171201,94,,
Turkey (Prenocovania),20180101,,,
Turkey (Prenocovania),20180201,,,
Turkey (Prenocovania),20180301,6,,
Turkey (Prenocovania),20180401,,,
Turkey (Prenocovania),20180501,16,,
Turkey (Prenocovania),20180601,2,0.125,-87.5
Turkey (Prenocovania),20180701,3,1.5,50
Turkey (Prenocovania),20180801,11,3.666666667,266.67
Turkey (Prenocovania),20180901,1,0.090909091,-90.91
Turkey (Prenocovania),20181001,4,4,300
Turkey (Prenocovania),20181101,8,2,100
Turkey (Prenocovania),20181201,40,5,400
Turkey (Prenocovania),20190101,10,0.25,-75
Turkey (Prenocovania),20190201,,,
Turkey (Prenocovania),20190301,2,,
Turkey (Prenocovania),20190401,2,1,0
Turkey (Prenocovania),20190501,2,1,0
Turkey (Prenocovania),20190601,8,4,300
Turkey (Prenocovania),20190701,8,1,0
Turkey (Prenocovania),20190801,114,14.25,1325
Turkey (Prenocovania),20190901,254,2.228070175,122.81
Turkey (Prenocovania),20191001,28,0.11023622,-88.98
Turkey (Prenocovania),20191101,6,0.214285714,-78.57
Turkey (Prenocovania),20191201,,,
Turkey (Prenocovania),20200101,25,,
Turkey (Prenocovania),20200201,,,
Turkey (Prenocovania),20200301,,,
Turkey (Prenocovania),20200401,,,
Turkey (Prenocovania),20200501,,,
Turkey (Prenocovania),20200601,,,
Turkey (Prenocovania),20200701,,,
Turkey (Prenocovania),20200801,1,,
Turkey (Prenocovania),20200901,,,
Turkey (Prenocovania),20201001,,,
Turkey (Prenocovania),20201101,,,
Turkey (Prenocovania),20201201,,,
Turkey (Prenocovania),20210101,,,
Turkey (Prenocovania),20210201,,,
Turkey (Prenocovania),20210301,,,
Turkey (Prenocovania),20210401,,,
Turkey (Prenocovania),20210501,,,
Turkey (Prenocovania),20210601,,,
Turkey (Prenocovania),20210701,,,
Turkey (Prenocovania),20210801,,,
Turkey (Prenocovania),20210901,,,
Turkey (Prenocovania),20211001,3,,
Turkey (Prenocovania),20211101,,,
Turkey (Prenocovania),20211201,,,
Ukraine (Počet),20170101,9,,
Ukraine (Počet),20170201,31,3.444444444,244.44
Ukraine (Počet),20170301,16,0.516129032,-48.39
Ukraine (Počet),20170401,11,0.6875,-31.25
Ukraine (Počet),20170501,65,5.909090909,490.91
Ukraine (Počet),20170601,56,0.861538462,-13.85
Ukraine (Počet),20170701,17,0.303571429,-69.64
Ukraine (Počet),20170801,75,4.411764706,341.18
Ukraine (Počet),20170901,38,0.506666667,-49.33
Ukraine (Počet),20171001,12,0.315789474,-68.42
Ukraine (Počet),20171101,5,0.416666667,-58.33
Ukraine (Počet),20171201,42,8.4,740
Ukraine (Počet),20180101,7,0.166666667,-83.33
Ukraine (Počet),20180201,10,1.428571429,42.86
